inter_arrival_time,request_rate_1min,path_frequency_rank,unique_paths_per_ip,body_bytes,body_bytes_rolling_mean,direction_encoded,process_encoded,method_GET,method_POST,method_PUT,method_DELETE,method_HEAD,method_PATCH,method_OPTIONS
0.0,11.0,6,9,0,0.0,1,0,0,0,0,1,0,0,0
0.0,11.0,8,9,0,0.0,1,0,0,0,0,1,0,0,0
0.0,11.0,2,9,0,0.0,1,0,0,0,0,1,0,0,0
0.0,11.0,3,9,13,3.25,1,0,0,1,0,0,0,0,0
0.0,11.0,6,9,0,2.6,1,0,0,0,0,1,0,0,0
0.0,11.0,3,9,13,4.333333333333333,1,0,0,1,0,0,0,0,0
0.0,11.0,5,9,0,3.7142857142857144,1,0,0,0,0,1,0,0,0
0.0,11.0,4,9,0,3.25,1,0,0,0,0,0,1,0,0
0.0,11.0,5,9,30,6.222222222222222,1,0,0,1,0,0,0,0,0
0.0,11.0,2,9,0,5.6,1,0,0,0,0,1,0,0,0
0.0,11.0,2,9,0,5.6,1,0,0,0,1,0,0,0,0
1.0,41.0,3,9,13,6.9,1,0,0,1,0,0,0,0,0
0.0,41.0,2,9,0,6.9,1,0,1,0,0,0,0,0,0
0.0,41.0,3,9,0,5.6,1,0,0,0,1,0,0,0,0
0.0,41.0,9,9,0,5.6,1,0,0,0,0,1,0,0,0
0.0,41.0,3,9,13,5.6,1,0,0,1,0,0,0,0,0
0.0,41.0,4,9,480,53.6,1,0,0,0,1,0,0,0,0
0.0,41.0,2,9,17,55.3,1,0,0,1,0,0,0,0,0
0.0,41.0,9,9,25,54.8,1,0,0,1,0,0,0,0,0
0.0,41.0,1,9,0,54.8,1,0,0,0,1,0,0,0,0
0.0,41.0,6,9,0,54.8,1,0,1,0,0,0,0,0,0
0.0,41.0,3,9,0,53.5,1,0,0,0,1,0,0,0,0
0.0,41.0,7,9,25869,2640.4,1,0,0,1,0,0,0,0,0
0.0,41.0,6,9,0,2640.4,1,0,0,0,1,0,0,0,0
0.0,41.0,6,9,0,2640.4,1,0,0,0,1,0,0,0,0
0.0,41.0,2,9,0,2639.1,1,0,0,0,1,0,0,0,0
0.0,41.0,2,9,0,2591.1,1,0,0,0,0,1,0,0,0
0.0,41.0,5,9,30,2592.4,1,0,0,1,0,0,0,0,0
0.0,41.0,1,9,0,2589.9,1,0,1,0,0,0,0,0,0
0.0,41.0,9,9,0,2589.9,1,0,0,0,0,1,0,0,0
0.0,41.0,2,9,0,2589.9,1,0,1,0,0,0,0,0,0
0.0,41.0,3,9,0,2589.9,1,0,1,0,0,0,0,0,0
0.0,41.0,6,9,0,3.0,1,0,1,0,0,0,0,0,0
0.0,41.0,3,9,13,4.3,1,0,0,1,0,0,0,0,0
0.0,41.0,2,9,17,6.0,1,0,0,1,0,0,0,0,0
0.0,41.0,2,9,17,7.7,1,0,0,1,0,0,0,0,0
0.0,41.0,1,9,36,11.3,1,0,0,1,0,0,0,0,0
0.0,41.0,1,9,0,8.3,1,0,0,0,1,0,0,0,0
0.0,41.0,5,9,0,8.3,1,0,0,0,1,0,0,0,0
0.0,41.0,2,9,0,8.3,1,0,0,0,1,0,0,0,0
0.0,41.0,5,9,0,8.3,1,0,0,0,0,1,0,0,0
1.0,71.0,1,9,36,11.9,1,0,0,1,0,0,0,0,0
0.0,71.0,6,9,0,11.9,1,0,0,0,0,1,0,0,0
0.0,71.0,3,9,0,10.6,1,0,1,0,0,0,0,0,0
0.0,71.0,1,9,0,8.9,1,0,0,0,1,0,0,0,0
0.0,71.0,4,9,0,7.2,1,0,0,0,0,0,1,0,0
0.0,71.0,6,9,10,4.6,1,0,0,1,0,0,0,0,0
0.0,71.0,3,9,13,5.9,1,0,0,1,0,0,0,0,0
0.0,71.0,1,9,0,5.9,1,0,1,0,0,0,0,0,0
0.0,71.0,3,9,0,5.9,1,0,1,0,0,0,0,0,0
0.0,71.0,8,9,0,5.9,1,0,1,0,0,0,0,0,0
0.0,71.0,9,9,0,2.3,1,0,1,0,0,0,0,0,0
0.0,71.0,2,9,0,2.3,1,0,0,0,0,1,0,0,0
0.0,71.0,4,9,0,2.3,1,0,0,0,0,0,1,0,0
0.0,71.0,1,9,36,5.9,1,0,0,1,0,0,0,0,0
0.0,71.0,5,9,0,5.9,1,0,0,0,1,0,0,0,0
0.0,71.0,2,9,0,4.9,1,0,1,0,0,0,0,0,0
0.0,71.0,9,9,0,3.6,1,0,0,0,1,0,0,0,0
0.0,71.0,1,9,0,3.6,1,0,0,0,1,0,0,0,0
0.0,71.0,6,9,0,3.6,1,0,1,0,0,0,0,0,0
0.0,71.0,7,9,26138,2617.4,1,0,0,1,0,0,0,0,0
0.0,71.0,1,9,0,2617.4,1,0,1,0,0,0,0,0,0
0.0,71.0,8,9,18,2619.2,1,0,0,1,0,0,0,0,0
0.0,71.0,8,9,0,2619.2,1,0,0,0,1,0,0,0,0
0.0,71.0,4,9,0,2615.6,1,0,0,0,0,0,1,0,0
0.0,71.0,7,9,25917,5207.3,1,0,0,1,0,0,0,0,0
0.0,71.0,6,9,10,5208.3,1,0,0,1,0,0,0,0,0
0.0,71.0,8,9,18,5210.1,1,0,0,1,0,0,0,0,0
0.0,71.0,9,9,25,5212.6,1,0,0,1,0,0,0,0,0
0.0,71.0,5,9,30,5215.6,1,0,0,1,0,0,0,0,0
0.0,71.0,2,9,0,2601.8,1,0,0,0,0,1,0,0,0
1.0,100.0,5,9,0,2601.8,1,0,0,0,0,1,0,0,0
0.0,100.0,1,9,0,2600.0,1,0,1,0,0,0,0,0,0
0.0,100.0,4,9,0,2600.0,1,0,0,0,0,0,1,0,0
0.0,100.0,1,9,0,2600.0,1,0,1,0,0,0,0,0,0
0.0,100.0,2,9,17,10.0,1,0,0,1,0,0,0,0,0
0.0,100.0,1,9,0,9.0,1,0,0,0,0,1,0,0,0
0.0,100.0,1,9,0,7.2,1,0,0,0,0,1,0,0,0
0.0,100.0,4,9,0,4.7,1,0,0,0,0,0,1,0,0
0.0,100.0,7,9,26216,2623.3,1,0,0,1,0,0,0,0,0
0.0,100.0,5,9,0,2623.3,1,0,0,0,0,1,0,0,0
0.0,100.0,5,9,30,2626.3,1,0,0,1,0,0,0,0,0
0.0,100.0,1,9,0,2626.3,1,0,0,0,0,1,0,0,0
0.0,100.0,7,9,25963,5222.6,1,0,0,1,0,0,0,0,0
0.0,100.0,4,9,0,5222.6,1,0,0,0,0,0,1,0,0
0.0,100.0,7,9,25968,7817.7,1,0,0,1,0,0,0,0,0
0.0,100.0,9,9,0,7817.7,1,0,1,0,0,0,0,0,0
0.0,100.0,2,9,0,7817.7,1,0,1,0,0,0,0,0,0
0.0,100.0,7,9,26918,10509.5,1,0,0,1,0,0,0,0,0
0.0,100.0,7,9,26517,10539.6,1,0,0,1,0,0,0,0,0
0.0,100.0,9,9,0,10539.6,1,0,0,0,0,1,0,0,0
0.0,100.0,4,9,0,10536.6,1,0,0,0,0,0,1,0,0
0.0,100.0,4,9,0,10536.6,1,0,0,0,0,0,1,0,0
0.0,100.0,1,9,0,7940.3,1,0,0,0,0,1,0,0,0
0.0,100.0,8,9,0,7940.3,1,0,0,0,0,1,0,0,0
0.0,100.0,4,9,0,5343.5,1,0,0,0,0,0,1,0,0
0.0,100.0,3,9,13,5344.8,1,0,0,1,0,0,0,0,0
0.0,100.0,5,9,0,5344.8,1,0,0,0,1,0,0,0,0
0.0,100.0,5,9,0,2653.0,1,0,0,0,1,0,0,0,0
0.0,100.0,7,9,26344,2635.7,1,0,0,1,0,0,0,0,0
1.0,116.0,1,9,0,2635.7,1,0,0,0,1,0,0,0,0
0.0,116.0,4,9,0,2635.7,1,0,0,0,0,0,1,0,0
0.0,116.0,4,9,0,2635.7,1,0,0,0,0,0,1,0,0
0.0,116.0,1,9,36,2639.3,1,0,0,1,0,0,0,0,0
0.0,116.0,1,9,0,2639.3,1,0,1,0,0,0,0,0,0
0.0,116.0,8,9,0,2639.3,1,0,1,0,0,0,0,0,0
0.0,116.0,6,9,0,2638.0,1,0,0,0,1,0,0,0,0
