timestamp_dt,src_ip,http_path,http_method
2025-11-12 03:15:50+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:15:50+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:15:50+00:00,172.31.8.130,/events-20251112,PUT
2025-11-12 03:15:50+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:15:51+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:15:52+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:15:52+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:15:53+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:15:53+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:15:54+00:00,127.0.0.1,/health,GET
2025-11-12 03:15:55+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:15:55+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:15:55+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:15:55+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:15:56+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:15:56+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:15:58+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:15:58+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:15:59+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:15:59+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:15:59+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:15:59+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:00+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:00+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:02+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:02+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:04+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:04+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:05+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:06+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:06+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:06+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:07+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:07+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:08+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:08+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:09+00:00,127.0.0.1,/health,GET
2025-11-12 03:16:09+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:09+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:10+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:10+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:10+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:10+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:12+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:12+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:13+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:13+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:15+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:15+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:15+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:15+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:16+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:17+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:17+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:19+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:20+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:21+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:22+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:24+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:24+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:24+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:24+00:00,127.0.0.1,/health,GET
2025-11-12 03:16:25+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:27+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:28+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:29+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:16:29+00:00,3.27.173.116,/workshop/etc/passwd,GET
2025-11-12 03:16:30+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:30+00:00,3.27.173.116,/workshop/api/shop/orders/..\..\..\windows\system32\config\sam,GET
2025-11-12 03:16:30+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:30+00:00,3.27.173.116,/workshop/api/shop/products/..\..\..\windows\system32\config\sam,GET
2025-11-12 03:16:30+00:00,3.27.173.116,/workshop/etc/passwd,GET
2025-11-12 03:16:31+00:00,3.27.173.116,/var/log/apache2/access.log,GET
2025-11-12 03:16:31+00:00,3.27.173.116,/var/log/apache2/access.log,GET
2025-11-12 03:16:33+00:00,3.27.173.116,/workshop/api/shop/etc/shadow,GET
2025-11-12 03:16:33+00:00,3.27.173.116,/workshop/api/shop/etc/shadow,GET
2025-11-12 03:16:34+00:00,3.27.173.116,/etc/hosts,GET
2025-11-12 03:16:34+00:00,3.27.173.116,/etc/hosts,GET
2025-11-12 03:16:35+00:00,3.27.173.116,/workshop/api/shop/products/....//....//....//etc/passwd,GET
2025-11-12 03:16:35+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:35+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:35+00:00,3.27.173.116,/workshop/api/shop/orders/....//....//....//etc/passwd,GET
2025-11-12 03:16:36+00:00,3.27.173.116,/workshop/api/shop/products/../../../etc/passwd,GET
2025-11-12 03:16:36+00:00,3.27.173.116,/workshop/api/shop/orders/..%2F..%2F..%2Fetc%2Fpasswd,GET
2025-11-12 03:16:38+00:00,3.27.173.116,/workshop/api/shop/products/..\..\..\..\..\..\windows\win.ini,GET
2025-11-12 03:16:38+00:00,3.27.173.116,/workshop/api/shop/orders/..\..\..\..\..\..\windows\win.ini,GET
2025-11-12 03:16:39+00:00,3.27.173.116,/workshop/api/shop/products//etc/passwd,GET
2025-11-12 03:16:39+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:39+00:00,3.27.173.116,/workshop/api/shop/orders//etc/passwd,GET
2025-11-12 03:16:40+00:00,127.0.0.1,/health,GET
2025-11-12 03:16:40+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:40+00:00,3.27.173.116,/workshop/api/shop/products/file:///etc/passwd,GET
2025-11-12 03:16:41+00:00,3.27.173.116,/workshop/api/shop/orders/file:///etc/passwd,GET
2025-11-12 03:16:44+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:44+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:45+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:45+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:47+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:47+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:47+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:47+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:48+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:48+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:49+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:49+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:50+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:51+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:52+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:52+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:52+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:52+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:54+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:54+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:54+00:00,127.0.0.1,/health,GET
2025-11-12 03:16:55+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:56+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:56+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:16:57+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:16:57+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:57+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:16:57+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:16:58+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:16:59+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:16:59+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:17:01+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:17:01+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:17:02+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:17:03+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:17:03+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:17:03+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:17:04+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:17:04+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:17:05+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:17:05+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:17:07+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:17:07+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:17:08+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:17:09+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:17:09+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:17:09+00:00,127.0.0.1,/health,GET
2025-11-12 03:17:09+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:17:10+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:17:10+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:17:11+00:00,3.27.173.116,/community/api/v2/community/posts,POST
2025-11-12 03:17:12+00:00,3.27.173.116,/identity/api/v2/user/profile,PUT
2025-11-12 03:17:13+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:14+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:17:14+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:14+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:17:15+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:15+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:17+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:18+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:19+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:21+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:22+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:23+00:00,3.27.173.116,/workshop/api/merchant/contact_mechanic,POST
2025-11-12 03:17:24+00:00,127.0.0.1,/health,GET
2025-11-12 03:17:24+00:00,3.27.173.116,/workshop/etc/passwd,GET
2025-11-12 03:17:24+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:17:24+00:00,3.27.173.116,/workshop/etc/passwd,GET
2025-11-12 03:17:24+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:17:26+00:00,3.27.173.116,/var/log/apache2/access.log,GET
2025-11-12 03:17:26+00:00,3.27.173.116,/workshop/api/shop/orders/..\..\..\windows\system32\config\sam,GET
2025-11-12 03:17:26+00:00,3.27.173.116,/workshop/api/shop/products/..\..\..\windows\system32\config\sam,GET
2025-11-12 03:17:27+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:17:27+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:17:27+00:00,3.27.173.116,/var/log/apache2/access.log,GET
2025-11-12 03:17:28+00:00,3.27.173.116,/workshop/api/shop/etc/shadow,GET
2025-11-12 03:17:28+00:00,3.27.173.116,/workshop/api/shop/etc/shadow,GET
2025-11-12 03:17:29+00:00,3.27.173.116,/etc/hosts,GET
2025-11-12 03:17:29+00:00,3.27.173.116,/etc/hosts,GET
2025-11-12 03:17:30+00:00,3.27.173.116,/workshop/api/shop/orders/....//....//....//etc/passwd,GET
2025-11-12 03:17:30+00:00,3.27.173.116,/workshop/api/shop/products/....//....//....//etc/passwd,GET
2025-11-12 03:17:32+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:17:32+00:00,3.27.173.116,/workshop/api/shop/products/..\..\..\..\..\..\windows\win.ini,GET
2025-11-12 03:17:32+00:00,3.27.173.116,/workshop/api/shop/orders/..%2F..%2F..%2Fetc%2Fpasswd,GET
2025-11-12 03:17:32+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:17:32+00:00,3.27.173.116,/workshop/api/shop/products/../../../etc/passwd,GET
2025-11-12 03:17:33+00:00,3.27.173.116,/workshop/api/shop/orders/..\..\..\..\..\..\windows\win.ini,GET
2025-11-12 03:17:34+00:00,3.27.173.116,/workshop/api/shop/products//etc/passwd,GET
2025-11-12 03:17:34+00:00,3.27.173.116,/workshop/api/shop/orders//etc/passwd,GET
2025-11-12 03:17:35+00:00,3.27.173.116,/workshop/api/shop/orders/file:///etc/passwd,GET
2025-11-12 03:17:35+00:00,3.27.173.116,/workshop/api/shop/products/file:///etc/passwd,GET
2025-11-12 03:17:39+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:17:39+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:17:40+00:00,172.31.8.130,/_bulk,POST
2025-11-12 03:17:40+00:00,172.31.8.130,/events-20251112,HEAD
2025-11-12 03:17:40+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:17:40+00:00,127.0.0.1,/health,GET
2025-11-12 03:17:40+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:17:41+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:17:42+00:00,3.27.173.116,/workshop/api/shop/orders,GET
2025-11-12 03:17:42+00:00,3.27.173.116,/workshop/api/shop/products,GET
2025-11-12 03:17:43+00:00,3.27.173.116,/workshop/api/shop/products,GET
